"","Sample","group","Cell_type","Proportion"
"8621","TCGA-BR-6457-01A","Tumor","Mast cells activated",0
"8622","TCGA-BR-6457-11A","Tumor","Mast cells activated",0.00427845827800705
"8623","TCGA-RD-A7BT-01A","Tumor","Mast cells activated",0
"8624","TCGA-CD-8530-01A","Tumor","Mast cells activated",0.0714531162266601
"8625","TCGA-HU-A4H4-01A","Tumor","Mast cells activated",0
"8626","TCGA-FP-A4BF-01A","Tumor","Mast cells activated",0
"8627","TCGA-CG-5724-01A","Tumor","Mast cells activated",0.104240248162116
"8628","TCGA-F1-6874-01A","Tumor","Mast cells activated",0.0102703759064189
"8629","TCGA-D7-6820-01A","Tumor","Mast cells activated",0.0595247320920326
"8630","TCGA-CG-5728-11A","Tumor","Mast cells activated",0
"8631","TCGA-HU-A4G8-01A","Tumor","Mast cells activated",0
"8632","TCGA-FP-7735-01A","Tumor","Mast cells activated",0
"8633","TCGA-CG-4477-01A","Tumor","Mast cells activated",0
"8634","TCGA-RD-A8MV-01A","Tumor","Mast cells activated",0.0252193906453276
"8635","TCGA-D7-A6EX-01A","Tumor","Mast cells activated",0
"8636","TCGA-HU-A4H6-01A","Tumor","Mast cells activated",0.0414555461769472
"8637","TCGA-VQ-A8PC-01A","Tumor","Mast cells activated",0
"8638","TCGA-BR-A4CS-01A","Tumor","Mast cells activated",0.0586835622911731
"8639","TCGA-CD-5803-01A","Tumor","Mast cells activated",0
"8640","TCGA-BR-A4IV-01A","Tumor","Mast cells activated",0.0258259360575719
"8641","TCGA-CD-A4MJ-01A","Tumor","Mast cells activated",0.0718816093179318
"8642","TCGA-BR-7703-11A","Tumor","Mast cells activated",0
"8643","TCGA-FP-A9TM-01A","Tumor","Mast cells activated",0
"8644","TCGA-CD-8524-01A","Tumor","Mast cells activated",0
"8645","TCGA-VQ-A91K-01A","Tumor","Mast cells activated",0
"8646","TCGA-VQ-A91E-01A","Tumor","Mast cells activated",0
"8647","TCGA-CG-5734-01A","Tumor","Mast cells activated",0
"8648","TCGA-HU-A4HB-01A","Tumor","Mast cells activated",0
"8649","TCGA-BR-8060-01A","Tumor","Mast cells activated",0.0473370753854544
"8650","TCGA-CD-8528-01A","Tumor","Mast cells activated",0.00387843876969794
"8651","TCGA-D7-8570-01A","Tumor","Mast cells activated",0
"8652","TCGA-IN-AB1X-11A","Tumor","Mast cells activated",0
"8653","TCGA-FP-8631-01A","Tumor","Mast cells activated",0
"8654","TCGA-CG-4444-01A","Tumor","Mast cells activated",0.0223480184870384
"8655","TCGA-BR-7196-01A","Tumor","Mast cells activated",0
"8656","TCGA-BR-8296-01A","Tumor","Mast cells activated",0
"8657","TCGA-BR-6803-01A","Tumor","Mast cells activated",0
"8658","TCGA-CG-4460-01A","Tumor","Mast cells activated",0.0980648367233088
"8659","TCGA-BR-8297-01A","Tumor","Mast cells activated",0
"8660","TCGA-D7-5577-01A","Tumor","Mast cells activated",0
"8661","TCGA-CG-5734-11A","Tumor","Mast cells activated",0.0392703864582948
"8662","TCGA-VQ-A8PE-01A","Tumor","Mast cells activated",0.025195555616412
"8663","TCGA-BR-7851-01A","Tumor","Mast cells activated",0
"8664","TCGA-BR-7851-11A","Tumor","Mast cells activated",0
"8665","TCGA-CG-5730-11A","Tumor","Mast cells activated",0
"8666","TCGA-BR-8679-01A","Tumor","Mast cells activated",0
"8667","TCGA-VQ-A8P8-01A","Tumor","Mast cells activated",0
"8668","TCGA-BR-8591-01A","Tumor","Mast cells activated",0
"8669","TCGA-BR-A4PF-01A","Tumor","Mast cells activated",0
"8670","TCGA-BR-4187-01A","Tumor","Mast cells activated",0
"8671","TCGA-RD-A8N2-01A","Tumor","Mast cells activated",0
"8672","TCGA-BR-7958-01A","Tumor","Mast cells activated",0
"8673","TCGA-D7-A4YY-01A","Tumor","Mast cells activated",0
"8674","TCGA-CG-4475-01A","Tumor","Mast cells activated",0.206628000493173
"8675","TCGA-HF-7134-01A","Tumor","Mast cells activated",0.0503414027621891
"8676","TCGA-BR-8291-01A","Tumor","Mast cells activated",0
"8677","TCGA-D7-A4YX-01A","Tumor","Mast cells activated",0
"8678","TCGA-D7-A4YU-01A","Tumor","Mast cells activated",0
"8679","TCGA-R5-A7O7-01A","Tumor","Mast cells activated",0.128011016955553
"8680","TCGA-VQ-A8PJ-01A","Tumor","Mast cells activated",0.0996172457773539
"8681","TCGA-F1-6177-01A","Tumor","Mast cells activated",0.179003551120546
"8682","TCGA-BR-A4QM-01A","Tumor","Mast cells activated",0
"8683","TCGA-CG-5723-01A","Tumor","Mast cells activated",0.0194794331399922
"8684","TCGA-BR-A4J6-01A","Tumor","Mast cells activated",0.0060301311359123
"8685","TCGA-HU-8610-01A","Tumor","Mast cells activated",0.11402904953051
"8686","TCGA-HU-A4GC-11A","Tumor","Mast cells activated",0
"8687","TCGA-BR-4279-01A","Tumor","Mast cells activated",0.0268988341132014
"8688","TCGA-HU-A4GC-01A","Tumor","Mast cells activated",0
"8689","TCGA-IN-A7NU-01A","Tumor","Mast cells activated",0.00891491066056395
"8690","TCGA-BR-8690-01A","Tumor","Mast cells activated",0
"8691","TCGA-BR-6452-01A","Tumor","Mast cells activated",0.0153673493440711
"8692","TCGA-VQ-A91D-01A","Tumor","Mast cells activated",0.148512296695989
"8693","TCGA-HU-A4G6-01A","Tumor","Mast cells activated",0
"8694","TCGA-VQ-A91U-01A","Tumor","Mast cells activated",0
"8695","TCGA-HU-A4H3-01A","Tumor","Mast cells activated",0.0434590950069057
"8696","TCGA-CG-4466-01A","Tumor","Mast cells activated",0.00325965859389566
"8697","TCGA-HU-A4G2-01A","Tumor","Mast cells activated",0
"8698","TCGA-CG-4441-01A","Tumor","Mast cells activated",0.0966103127512513
"8699","TCGA-RD-A8N1-01A","Tumor","Mast cells activated",0
"8700","TCGA-D7-A4YV-01A","Tumor","Mast cells activated",0
"8701","TCGA-VQ-A91A-01A","Tumor","Mast cells activated",0.108486190812377
"8702","TCGA-FP-A4BE-01A","Tumor","Mast cells activated",0
"8703","TCGA-VQ-AA68-01A","Tumor","Mast cells activated",0
"8704","TCGA-B7-A5TK-01A","Tumor","Mast cells activated",0
"8705","TCGA-VQ-A923-01A","Tumor","Mast cells activated",0.00428712069098274
"8706","TCGA-EQ-8122-01A","Tumor","Mast cells activated",0
"8707","TCGA-CD-8535-01A","Tumor","Mast cells activated",0
"8708","TCGA-D7-A74A-01A","Tumor","Mast cells activated",0
"8709","TCGA-VQ-A8PO-01A","Tumor","Mast cells activated",0
"8710","TCGA-VQ-AA6B-01A","Tumor","Mast cells activated",0
"8711","TCGA-D7-6518-01A","Tumor","Mast cells activated",0
"8712","TCGA-B7-A5TJ-01A","Tumor","Mast cells activated",0
"8713","TCGA-HU-A4GY-11A","Tumor","Mast cells activated",0
"8714","TCGA-BR-6852-11A","Tumor","Mast cells activated",0.0303619730065913
"8715","TCGA-BR-6852-01A","Tumor","Mast cells activated",0
"8716","TCGA-BR-4368-01A","Tumor","Mast cells activated",0
"8717","TCGA-CD-8529-01A","Tumor","Mast cells activated",0
"8718","TCGA-FP-7735-11A","Tumor","Mast cells activated",0
"8719","TCGA-BR-8678-01A","Tumor","Mast cells activated",0
"8720","TCGA-BR-8485-01A","Tumor","Mast cells activated",0
"8721","TCGA-IN-AB1X-01A","Tumor","Mast cells activated",0.0432948601184334
"8722","TCGA-D7-A6EZ-01A","Tumor","Mast cells activated",0.0341968174060568
"8723","TCGA-BR-A4J2-01A","Tumor","Mast cells activated",0.0336272128365387
"8724","TCGA-BR-A4J8-01A","Tumor","Mast cells activated",0
"8725","TCGA-CG-4469-01A","Tumor","Mast cells activated",0.0711006352169381
"8726","TCGA-IN-A6RO-01A","Tumor","Mast cells activated",0
"8727","TCGA-F1-6875-01A","Tumor","Mast cells activated",0.103901268106154
"8728","TCGA-D7-6528-01A","Tumor","Mast cells activated",0.0860205011528797
"8729","TCGA-CD-8525-01A","Tumor","Mast cells activated",0
"8730","TCGA-HU-A4HB-11A","Tumor","Mast cells activated",0
"8731","TCGA-D7-A747-01A","Tumor","Mast cells activated",0
"8732","TCGA-BR-A4J7-01A","Tumor","Mast cells activated",0
"8733","TCGA-VQ-A928-01A","Tumor","Mast cells activated",0.175549068314419
"8734","TCGA-BR-A4J5-01A","Tumor","Mast cells activated",0.00663834118797855
"8735","TCGA-HU-8604-01A","Tumor","Mast cells activated",0
"8736","TCGA-FP-7829-01A","Tumor","Mast cells activated",0.0450466720007017
"8737","TCGA-BR-8363-01A","Tumor","Mast cells activated",0
"8738","TCGA-BR-8058-01A","Tumor","Mast cells activated",0
"8739","TCGA-BR-8364-01A","Tumor","Mast cells activated",0
"8740","TCGA-BR-7715-11A","Tumor","Mast cells activated",0.0175497777832865
"8741","TCGA-BR-8384-01A","Tumor","Mast cells activated",0
"8742","TCGA-R5-A805-01A","Tumor","Mast cells activated",0.119569376240661
"8743","TCGA-RD-A8N5-01A","Tumor","Mast cells activated",0.116635820603599
"8744","TCGA-D7-6815-01A","Tumor","Mast cells activated",0.00210924645513492
"8745","TCGA-CG-5721-11A","Tumor","Mast cells activated",0
"8746","TCGA-VQ-A8P3-01A","Tumor","Mast cells activated",0
"8747","TCGA-IN-A7NT-01A","Tumor","Mast cells activated",0.151198564697104
"8748","TCGA-FP-8099-01A","Tumor","Mast cells activated",0
"8749","TCGA-BR-6566-01A","Tumor","Mast cells activated",0
"8750","TCGA-BR-8372-01A","Tumor","Mast cells activated",0
"8751","TCGA-BR-8373-01A","Tumor","Mast cells activated",0
"8752","TCGA-CD-8534-01A","Tumor","Mast cells activated",0
"8753","TCGA-BR-8687-01A","Tumor","Mast cells activated",0
"8754","TCGA-FP-7829-11A","Tumor","Mast cells activated",0
"8755","TCGA-D7-6521-01A","Tumor","Mast cells activated",0.0233477299490862
"8756","TCGA-B7-5818-01A","Tumor","Mast cells activated",0
"8757","TCGA-MX-A5UJ-01A","Tumor","Mast cells activated",0
"8758","TCGA-F1-A72C-01A","Tumor","Mast cells activated",0
"8759","TCGA-BR-4253-01A","Tumor","Mast cells activated",0
"8760","TCGA-CG-4437-01A","Tumor","Mast cells activated",0
"8761","TCGA-VQ-AA69-01A","Tumor","Mast cells activated",0.0132762131556094
"8762","TCGA-BR-4363-01A","Tumor","Mast cells activated",0
"8763","TCGA-BR-8366-01A","Tumor","Mast cells activated",0
"8764","TCGA-BR-7715-01A","Tumor","Mast cells activated",0
"8765","TCGA-BR-8368-01A","Tumor","Mast cells activated",0
"8766","TCGA-D7-8575-01A","Tumor","Mast cells activated",0.0818235152217988
"8767","TCGA-VQ-A8PB-01A","Tumor","Mast cells activated",0.155052361525538
"8768","TCGA-CD-A4MG-01A","Tumor","Mast cells activated",0.0544642495936184
"8769","TCGA-BR-7957-01A","Tumor","Mast cells activated",0
"8770","TCGA-HU-A4GJ-01A","Tumor","Mast cells activated",0.0145588567225026
"8771","TCGA-RD-A8MW-01A","Tumor","Mast cells activated",0
"8772","TCGA-CG-5725-01A","Tumor","Mast cells activated",0.0178887447518951
"8773","TCGA-VQ-A8E7-01B","Tumor","Mast cells activated",0.0109045489954391
"8774","TCGA-BR-6802-01A","Tumor","Mast cells activated",0
"8775","TCGA-CG-4301-01A","Tumor","Mast cells activated",0.0175886261241233
"8776","TCGA-D7-8579-01A","Tumor","Mast cells activated",0.0350605565346217
"8777","TCGA-CG-5720-11A","Tumor","Mast cells activated",0
"8778","TCGA-D7-6525-01A","Tumor","Mast cells activated",0.0466552889418517
"8779","TCGA-VQ-A8DT-01A","Tumor","Mast cells activated",0.136818655805319
"8780","TCGA-HU-A4GX-01A","Tumor","Mast cells activated",0
"8781","TCGA-BR-A44U-01A","Tumor","Mast cells activated",0
"8782","TCGA-VQ-A927-01A","Tumor","Mast cells activated",0
"8783","TCGA-IN-7806-11A","Tumor","Mast cells activated",0
"8784","TCGA-D7-6520-01A","Tumor","Mast cells activated",0
"8785","TCGA-VQ-AA6I-01A","Tumor","Mast cells activated",0
"8786","TCGA-VQ-A91V-01A","Tumor","Mast cells activated",0
"8787","TCGA-D7-8578-01A","Tumor","Mast cells activated",0
"8788","TCGA-VQ-A91X-01A","Tumor","Mast cells activated",0.08150698967668
"8789","TCGA-BR-A4J9-01A","Tumor","Mast cells activated",0
"8790","TCGA-BR-4366-01A","Tumor","Mast cells activated",0
"8791","TCGA-BR-8371-01A","Tumor","Mast cells activated",0
"8792","TCGA-VQ-A8PK-01A","Tumor","Mast cells activated",0
"8793","TCGA-VQ-A8PH-01A","Tumor","Mast cells activated",0
"8794","TCGA-VQ-AA6D-01A","Tumor","Mast cells activated",0.0565210396217337
"8795","TCGA-CG-5721-01A","Tumor","Mast cells activated",0
"8796","TCGA-BR-8365-01A","Tumor","Mast cells activated",0
"8797","TCGA-HF-7133-01A","Tumor","Mast cells activated",0.00789996284825434
"8798","TCGA-HU-A4GY-01A","Tumor","Mast cells activated",0
"8799","TCGA-KB-A93J-01A","Tumor","Mast cells activated",0
"8800","TCGA-HF-7136-01A","Tumor","Mast cells activated",0.0647616869299038
"8801","TCGA-B7-A5TI-01A","Tumor","Mast cells activated",0
"8802","TCGA-D7-A4YT-01A","Tumor","Mast cells activated",0.0332622793022276
"8803","TCGA-BR-8295-01A","Tumor","Mast cells activated",0
"8804","TCGA-CD-8527-01A","Tumor","Mast cells activated",0
"8805","TCGA-BR-6456-01A","Tumor","Mast cells activated",0
"8806","TCGA-CD-A4MH-01A","Tumor","Mast cells activated",0
"8807","TCGA-VQ-A8P5-01A","Tumor","Mast cells activated",0
"8808","TCGA-KB-A6F7-01A","Tumor","Mast cells activated",0.0193781968867908
"8809","TCGA-RD-A8N0-01A","Tumor","Mast cells activated",0
"8810","TCGA-BR-8060-11A","Tumor","Mast cells activated",0.0224878066546452
"8811","TCGA-BR-A453-01A","Tumor","Mast cells activated",0.00149029391182367
"8812","TCGA-RD-A8N4-01A","Tumor","Mast cells activated",0
"8813","TCGA-IN-A6RJ-01A","Tumor","Mast cells activated",0
"8814","TCGA-CG-5716-01A","Tumor","Mast cells activated",0.0323867941447668
"8815","TCGA-EQ-A4SO-01A","Tumor","Mast cells activated",0
"8816","TCGA-BR-7703-01A","Tumor","Mast cells activated",0
"8817","TCGA-BR-7704-01A","Tumor","Mast cells activated",0
"8818","TCGA-HF-A5NB-01A","Tumor","Mast cells activated",0.00252403257680526
"8819","TCGA-BR-4370-01A","Tumor","Mast cells activated",0.0543689112744092
"8820","TCGA-BR-7704-11A","Tumor","Mast cells activated",0.0053109913976875
"8821","TCGA-CG-4442-01A","Tumor","Mast cells activated",0.0397491618100528
"8822","TCGA-CD-5804-01A","Tumor","Mast cells activated",0
"8823","TCGA-VQ-A94U-01A","Tumor","Mast cells activated",0
"8824","TCGA-D7-5578-01A","Tumor","Mast cells activated",0.0373895339279052
"8825","TCGA-FP-8210-01A","Tumor","Mast cells activated",0
"8826","TCGA-BR-A4QL-01A","Tumor","Mast cells activated",0
"8827","TCGA-BR-6706-01A","Tumor","Mast cells activated",0
"8828","TCGA-BR-4294-01A","Tumor","Mast cells activated",0.0133524835564816
"8829","TCGA-D7-6818-01A","Tumor","Mast cells activated",0.0235579380565447
"8830","TCGA-VQ-A94R-01A","Tumor","Mast cells activated",0
"8831","TCGA-R5-A7ZF-01A","Tumor","Mast cells activated",0.0579300194519514
"8832","TCGA-BR-A4IY-01A","Tumor","Mast cells activated",0
"8833","TCGA-BR-A4IU-01A","Tumor","Mast cells activated",0
"8834","TCGA-BR-7901-01A","Tumor","Mast cells activated",0.000407049447002321
"8835","TCGA-BR-8367-01A","Tumor","Mast cells activated",0
"8836","TCGA-HU-A4GU-01A","Tumor","Mast cells activated",0.0475240851524119
"8837","TCGA-CD-8536-01A","Tumor","Mast cells activated",0.0272132562892428
"8838","TCGA-R5-A7ZI-01A","Tumor","Mast cells activated",0.0149066702985252
"8839","TCGA-RD-A7BW-01A","Tumor","Mast cells activated",0
"8840","TCGA-BR-8676-01A","Tumor","Mast cells activated",0
"8841","TCGA-IN-A6RS-01A","Tumor","Mast cells activated",0.082292516051245
"8842","TCGA-BR-8486-01A","Tumor","Mast cells activated",0.0227423706452761
"8843","TCGA-D7-A748-01A","Tumor","Mast cells activated",0
"8844","TCGA-VQ-A8E2-01A","Tumor","Mast cells activated",0
"8845","TCGA-CD-A486-01A","Tumor","Mast cells activated",0
"8846","TCGA-CD-8533-01A","Tumor","Mast cells activated",0
"8847","TCGA-VQ-A924-01A","Tumor","Mast cells activated",0
"8848","TCGA-3M-AB46-01A","Tumor","Mast cells activated",0
"8849","TCGA-VQ-A8PU-01A","Tumor","Mast cells activated",0.0552339138056247
"8850","TCGA-F1-A448-01A","Tumor","Mast cells activated",0.109987985964041
"8851","TCGA-HU-A4H5-01A","Tumor","Mast cells activated",0.00828879715053667
"8852","TCGA-CD-A4MI-01A","Tumor","Mast cells activated",0
"8853","TCGA-IN-A6RN-01A","Tumor","Mast cells activated",0.019280280236878
"8854","TCGA-VQ-A91Z-01A","Tumor","Mast cells activated",0.0539227783512067
"8855","TCGA-MX-A666-01A","Tumor","Mast cells activated",0
"8856","TCGA-BR-8080-01A","Tumor","Mast cells activated",0.0340334991514184
"8857","TCGA-IN-A6RL-01A","Tumor","Mast cells activated",0.0389153317773834
"8858","TCGA-BR-4257-01A","Tumor","Mast cells activated",0
"8859","TCGA-IN-AB1V-11A","Tumor","Mast cells activated",0
"8860","TCGA-BR-6565-01A","Tumor","Mast cells activated",0
"8861","TCGA-KB-A93H-01A","Tumor","Mast cells activated",0
"8862","TCGA-BR-6707-01A","Tumor","Mast cells activated",0
"8863","TCGA-BR-8483-01A","Tumor","Mast cells activated",0
"8864","TCGA-D7-A4Z0-01A","Tumor","Mast cells activated",0.0259886149776936
"8865","TCGA-CD-5798-01A","Tumor","Mast cells activated",0.00727105181624474
"8866","TCGA-VQ-A94O-01A","Tumor","Mast cells activated",0.0693185522755108
"8867","TCGA-BR-8382-01A","Tumor","Mast cells activated",0
"8868","TCGA-CG-5732-01A","Tumor","Mast cells activated",0.0195528016974185
"8869","TCGA-D7-8573-01A","Tumor","Mast cells activated",0
"8870","TCGA-VQ-A8PX-01A","Tumor","Mast cells activated",0.0455609354046573
"8871","TCGA-VQ-A94T-01A","Tumor","Mast cells activated",0.0283333940678309
"8872","TCGA-BR-8677-01A","Tumor","Mast cells activated",0
"8873","TCGA-BR-A4J1-01A","Tumor","Mast cells activated",0.0445297540667011
"8874","TCGA-VQ-A8E3-01A","Tumor","Mast cells activated",0
"8875","TCGA-MX-A663-01A","Tumor","Mast cells activated",0.0565886176954534
"8876","TCGA-CG-4462-01A","Tumor","Mast cells activated",0.0656355995460475
"8877","TCGA-BR-8078-01A","Tumor","Mast cells activated",0
"8878","TCGA-VQ-AA6A-01A","Tumor","Mast cells activated",0.0511310370613413
"8879","TCGA-CD-5800-01A","Tumor","Mast cells activated",0.0642531931742031
"8880","TCGA-VQ-A8E0-01A","Tumor","Mast cells activated",0.092738512000506
"8881","TCGA-CD-8531-01A","Tumor","Mast cells activated",0.00483319859460709
"8882","TCGA-CG-5722-11A","Tumor","Mast cells activated",0
"8883","TCGA-BR-8369-01A","Tumor","Mast cells activated",0.00950243418579745
"8884","TCGA-BR-4369-01A","Tumor","Mast cells activated",0.00843489011864798
"8885","TCGA-IN-A7NR-01A","Tumor","Mast cells activated",0
"8886","TCGA-FP-A8CX-01A","Tumor","Mast cells activated",0
"8887","TCGA-BR-8077-01A","Tumor","Mast cells activated",0
"8888","TCGA-ZQ-A9CR-01A","Tumor","Mast cells activated",0.0999166598101788
"8889","TCGA-BR-6802-11A","Tumor","Mast cells activated",0
"8890","TCGA-CG-4438-01A","Tumor","Mast cells activated",0
"8891","TCGA-BR-4267-01A","Tumor","Mast cells activated",0.0590270753695879
"8892","TCGA-CD-8526-01A","Tumor","Mast cells activated",0
"8893","TCGA-HF-7132-01A","Tumor","Mast cells activated",0
"8894","TCGA-RD-A8N9-01A","Tumor","Mast cells activated",0
"8895","TCGA-D7-6522-01A","Tumor","Mast cells activated",0
"8896","TCGA-VQ-AA6G-01A","Tumor","Mast cells activated",0.0572665417297085
"8897","TCGA-VQ-A94P-01A","Tumor","Mast cells activated",0
"8898","TCGA-CG-4304-01A","Tumor","Mast cells activated",0.0366927368123957
"8899","TCGA-VQ-AA6J-01A","Tumor","Mast cells activated",0
"8900","TCGA-VQ-A8PF-01A","Tumor","Mast cells activated",0
"8901","TCGA-BR-8284-01A","Tumor","Mast cells activated",0
"8902","TCGA-HU-A4GD-01A","Tumor","Mast cells activated",0.143347343917335
"8903","TCGA-BR-8680-01A","Tumor","Mast cells activated",0.0521145385310195
"8904","TCGA-VQ-A92D-01A","Tumor","Mast cells activated",0.10077951083929
"8905","TCGA-BR-8588-01A","Tumor","Mast cells activated",0
"8906","TCGA-BR-6453-11A","Tumor","Mast cells activated",0.0325418077262999
"8907","TCGA-BR-6453-01A","Tumor","Mast cells activated",0.00166009163514566
"8908","TCGA-HU-8238-11A","Tumor","Mast cells activated",0
"8909","TCGA-BR-8381-01A","Tumor","Mast cells activated",0
"8910","TCGA-BR-7959-01A","Tumor","Mast cells activated",0.0344938563301681
"8911","TCGA-D7-A6F0-01A","Tumor","Mast cells activated",0
"8912","TCGA-BR-6563-01A","Tumor","Mast cells activated",0
"8913","TCGA-BR-8380-01A","Tumor","Mast cells activated",0
"8914","TCGA-VQ-A8PM-01A","Tumor","Mast cells activated",0.0161069413450839
"8915","TCGA-BR-8362-01A","Tumor","Mast cells activated",0
"8916","TCGA-BR-4371-01A","Tumor","Mast cells activated",0
"8917","TCGA-CD-5799-01A","Tumor","Mast cells activated",0.0654241434877893
